sentiment,message,Tweet
1,We need to educate local communities about climate change &amp; local strategies to tackle it- Mr Mungwe. @environmentza @Youth_SAIIA @CANIntl,We need to educate local communities about climate change &amp; local strategies to tackle it- Mr Mungwe. @environmentza @Youth_SAIIA @CANIntl
0,"@TheRickyDavila no paying taxes, give USA away for Putin, investment from China, sexual assaults,stupid 'bout climate change'll make us sink","@TheRickyDavila no paying taxes, give USA away for Putin, investment from China, sexual assaults,stupid 'bout climate change'll make us sink"
1,@MrBenBrown You need to watch Nat Geo's 'Before the Flood' with Leonardo DiCaprio. The most shocking and inspiring film on climate change.,@MrBenBrown You need to watch Nat Geo's 'Before the Flood' with Leonardo DiCaprio. The most shocking and inspiring film on climate change.
-1,Man has no significant effect on climate! Hence the name change from global warming hoax to climate change hoax! https://t.co/7G1rtaES9H,Man has no significant effect on climate! Hence the name change from global warming hoax to climate change hoax! 
2,China on Tuesday rejected a plan by Donald Trump to back out of a global climate change pact.,China on Tuesday rejected a plan by Donald Trump to back out of a global climate change pact.
0,"Rest assured, wine lovers, your favourite tipple will adapt to climate change https://t.co/NBj6UPMMvf","Rest assured, wine lovers, your favourite tipple will adapt to climate change "
2,How a rapper is tackling climate change - Deutsche Welle: Deutsche WelleHow a rapper is tackling climate chan... https://t.co/jHjasxglKs,How a rapper is tackling climate change - Deutsche Welle: Deutsche WelleHow a rapper is tackling climate chan... 
2,"In rare move, China criticizes Trump plan to exit climate change pact - CNBC https://t.co/DRCIc40QPE","In rare move, China criticizes Trump plan to exit climate change pact - CNBC "
2,Low Carbon Economy Index 2016: UK maintains its position as a climate change leader - Press room https://t.co/oUAOCoMYAS,Low Carbon Economy Index 2016: UK maintains its position as a climate change leader - Press room 
0,Makes a free movie to raise awareness about climate change https://t.co/yv8GQi36UK #9GAG,Makes a free movie to raise awareness about climate change  #9GAG
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/yUb0r5IN5b via @Reuters #carbon #economy #Politics","In rare move, China criticizes Trump plan to exit climate change pact  via @Reuters #carbon #economy #Politics"
0,Video lecture: the crisis in Syria and role of climate change https://t.co/CfDugeygRd,Video lecture: the crisis in Syria and role of climate change 
0,Makes a free movie to raise awareness about climate change: https://t.co/uheSy4WMlF,Makes a free movie to raise awareness about climate change: 
1,@AstroKatie You might mention that Hilary Clinton strongly endorses science and believes climate change is real.,@AstroKatie You might mention that Hilary Clinton strongly endorses science and believes climate change is real.
0,#China Briefing: China acting on climate change: https://t.co/1Y50LxQYNk provides the full transcript of the S... https://t.co/5PVS0oSl8h,#China Briefing: China acting on climate change:  provides the full transcript of the S... 
1,Looking forward to #ssnconf16 tomorrow? Us too! Get in the climate change mood with our new newsletter MORE &gt;&gt; https://t.co/k1W3mpTM0G,Looking forward to #ssnconf16 tomorrow? Us too! Get in the climate change mood with our new newsletter MORE &gt;&gt; 
1,"Been watching #BeforeTheFlood this evening, I hope it helps inspire people to act to stop climate change - now! https://t.co/DiFF9GObCN","Been watching #BeforeTheFlood this evening, I hope it helps inspire people to act to stop climate change - now! "
2,"In rare move, China criticizes Trump plan to exit climate change pact

China on Tuesday rejected a plan by Donald T https://t.co/HfDe1xpHqE","In rare move, China criticizes Trump plan to exit climate change pact

China on Tuesday rejected a plan by Donald T "
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/6uCYDZLN0V via @Reuters #climatechange #china","In rare move, China criticizes Trump plan to exit climate change pact  via @Reuters #climatechange #china"
2,How a rapper is tackling climate change - Deutsche Welle https://t.co/f1AG2sY6nj https://t.co/bM4ZydbASv #Bluehand #NewBluehand #BluehandÃ¢â‚¬Â¦,How a rapper is tackling climate change - Deutsche Welle   #Bluehand #NewBluehand #BluehandÃ¢â‚¬Â¦
2,#weather Cloudy feedback on global warming Ã¢â‚¬â€œ https://t.co/H41ouAUlRU Ã¢â‚¬â€œ https://t.co/9aRKJpZIn7 https://t.co/MQCUlDrGrT #forecast,#weather Cloudy feedback on global warming Ã¢â‚¬â€œ  Ã¢â‚¬â€œ   #forecast
0,@seanhannity im telling u obama is behind it cuz global warming issues. 2 in matter of weeks. We've never had thisÃ¢â‚¬Â¦ https://t.co/loQptynqGT,@seanhannity im telling u obama is behind it cuz global warming issues. 2 in matter of weeks. We've never had thisÃ¢â‚¬Â¦ 
2,Indian farmers fight against climate change using trees as a weapon https://t.co/1ZHRmB7qh1,Indian farmers fight against climate change using trees as a weapon 
0,"Deny climate change
'I pay my taxes' (but probably not) https://t.co/6I0nIjxRpG","Deny climate change
'I pay my taxes' (but probably not) "
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/6yxcm94Xsk via @Reuters","In rare move, China criticizes Trump plan to exit climate change pact  via @Reuters"
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/ZtxvncT4Dk https://t.co/kxdBaEJUNf","In rare move, China criticizes Trump plan to exit climate change pact  "
0,"1st November???
Surely no such thing as #global warming https://t.co/95oamcu45D","1st November???
Surely no such thing as #global warming "
0,What if this is the angle with which we can create a coherent response to climate change?,What if this is the angle with which we can create a coherent response to climate change?
0,"@ThomasARoberts @JamesCarville
press. #Clinton emails. #Trump calls global warming a chinese hoax. Clinton emails. Trump praises #Putin and","@ThomasARoberts @JamesCarville
press. #Clinton emails. #Trump calls global warming a chinese hoax. Clinton emails. Trump praises #Putin and"
1,Cartoon: If the media covered climate change the way it covers HillaryÃ¢â‚¬â„¢s email https://t.co/7HtoDhfsXW #Voices #NeÃ¢â‚¬Â¦ https://t.co/rkfSBotl6I,Cartoon: If the media covered climate change the way it covers HillaryÃ¢â‚¬â„¢s email  #Voices #NeÃ¢â‚¬Â¦ 
0,Hilary should appoint Barak and Matt @MattDamonOnline to handle climate change.,Hilary should appoint Barak and Matt @MattDamonOnline to handle climate change.
0,@FlitterOnFraud @Reuters meaning the climate change pact likely has massive kickbacks for China,@FlitterOnFraud @Reuters meaning the climate change pact likely has massive kickbacks for China
1,A high of 74 today the first day of November yep global warming is fake,A high of 74 today the first day of November yep global warming is fake
2,"In rare move, China criticizes Trump plan to exit climate change pact","In rare move, China criticizes Trump plan to exit climate change pact"
1,".@Reuters Trump doesn't believe in global warming, CHINA is even telling him he's wrong",".@Reuters Trump doesn't believe in global warming, CHINA is even telling him he's wrong"
1,I clicked to stop global warming @Care2: https://t.co/vz5YIc8Ik8,I clicked to stop global warming @Care2: 
1,Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/SzPDHxISd3,Cartoon: If the media covered climate change the way it covers Hillary's email 
2,"Watch Leo DiCaprio talk #climate change with Elon Musk, the Pope and the president - MarketWatch: https://t.co/IikuZzhmwx #environment","Watch Leo DiCaprio talk #climate change with Elon Musk, the Pope and the president - MarketWatch:  #environment"
1,Time for Christmas music...but global warming won't let me get in the mood,Time for Christmas music...but global warming won't let me get in the mood
1,November 1 the high is 85 and the dude running for president doesn't think global warming is real,November 1 the high is 85 and the dude running for president doesn't think global warming is real
2,Green News: How a rapper is tackling climate change https://t.co/iiGvnoM6pz,Green News: How a rapper is tackling climate change 
1,Cartoon: If the media covered climate change the way it covers Hillary's email https://t.co/8hHs7PSSUH,Cartoon: If the media covered climate change the way it covers Hillary's email 
0,@muzikgirl11 I hope global warming keeps it 84 and sunny in southern florida for the rest of our lives.,@muzikgirl11 I hope global warming keeps it 84 and sunny in southern florida for the rest of our lives.
0,"wow, 64 degrees in November?! this is global warming at its finest","wow, 64 degrees in November?! this is global warming at its finest"
2,"In rare move, #China criticizes Trump plan to exit climate change pact https://t.co/aWYk5ufQe7 via @Reuters #climatechange","In rare move, #China criticizes Trump plan to exit climate change pact  via @Reuters #climatechange"
2,"In rare move, China criticizes Trump plan to exit climate change pact https://t.co/svDExQ7mlA via @Reuters","In rare move, China criticizes Trump plan to exit climate change pact  via @Reuters"
2,"In rare move, China criticizes Trump plan to exit climate change pact: https://t.co/xbxxQ4pT2I via @Reuters","In rare move, China criticizes Trump plan to exit climate change pact:  via @Reuters"
0,"Th teaser for GUILT TRIP
a climate change film with a skiing problem is dropping today. 
TheÃ¢â‚¬Â¦ https://t.co/wXKmLxqwvH","Th teaser for GUILT TRIP
a climate change film with a skiing problem is dropping today. 
TheÃ¢â‚¬Â¦ "
1,@tonyschwartz @kimmie8264 And says climate change is a hoax. This will ensure America will be the bully that destroys earth. Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡,@tonyschwartz @kimmie8264 And says climate change is a hoax. This will ensure America will be the bully that destroys earth. Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡
2,Vicki Cobb: The Cheeseburger of the Forest: Evidence of Global Warming: For the climate changeÃ¢â‚¬Â¦ https://t.co/j6Td26KYSa | @HuffingtonPost,Vicki Cobb: The Cheeseburger of the Forest: Evidence of Global Warming: For the climate changeÃ¢â‚¬Â¦  | @HuffingtonPost
