sequence,labels_scores,technology,politics,finance,wildlife,label,score
"@PracticalDoggo the main goal is to protect species from over fishing and allow them to repopulate, not to protect them from global warming","{'wildlife': 0.9425176382064819, 'politics': 0.02852046675980091, 'technology': 0.021335024386644363, 'finance': 0.0076268636621534824}",0.021335024386644363,0.02852046675980091,0.0076268636621534824,0.9425176382064819,wildlife,0.9425176382064819
"My little Owlette saved halloween, the election, climate change, and negativity. She's SO SPECIAL!!! ","{'wildlife': 0.5495120286941528, 'politics': 0.34587037563323975, 'technology': 0.07742553949356079, 'finance': 0.027192093431949615}",0.07742553949356079,0.34587037563323975,0.027192093431949615,0.5495120286941528,wildlife,0.5495120286941528
I want this but I live in Texas and every season is now global warming ,"{'technology': 0.38463789224624634, 'wildlife': 0.31561577320098877, 'politics': 0.15283483266830444, 'finance': 0.14691148698329926}",0.38463789224624634,0.15283483266830444,0.14691148698329926,0.31561577320098877,technology,0.38463789224624634
"Remember when #Trump bragged about committing sexual assault, disregarded the Geneva conventions, and called climate change a hoax?","{'politics': 0.9295247197151184, 'technology': 0.033229053020477295, 'wildlife': 0.019422877579927444, 'finance': 0.01782342419028282}",0.033229053020477295,0.9295247197151184,0.01782342419028282,0.019422877579927444,politics,0.9295247197151184
"@crisastoc IÃ¢â‚¬â„¢m creating a new think tank for climate change, would you join and post your tweet also at  ?","{'technology': 0.3645084798336029, 'politics': 0.33890944719314575, 'wildlife': 0.1811428964138031, 'finance': 0.11543919146060944}",0.3645084798336029,0.33890944719314575,0.11543919146060944,0.1811428964138031,technology,0.3645084798336029
"Lois Barber: Nuclear weapons, climate change reasons to back Clinton: Trump has called for a huge military bu... ","{'politics': 0.9134235978126526, 'technology': 0.040108609944581985, 'wildlife': 0.02453789860010147, 'finance': 0.021929947659373283}",0.040108609944581985,0.9134235978126526,0.021929947659373283,0.02453789860010147,politics,0.9134235978126526
If you haven't watched this yet you really need to. climate change is only going to get worse. ,"{'technology': 0.36286500096321106, 'wildlife': 0.3065654933452606, 'finance': 0.17848843336105347, 'politics': 0.15208116173744202}",0.36286500096321106,0.15208116173744202,0.17848843336105347,0.3065654933452606,technology,0.36286500096321106
"And people say global warming doesn't exist. So that's why we have summer weather in fall right? Okay.

Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ","{'technology': 0.3857978284358978, 'politics': 0.3123820424079895, 'wildlife': 0.19025969505310059, 'finance': 0.11156045645475388}",0.3857978284358978,0.3123820424079895,0.11156045645475388,0.19025969505310059,technology,0.3857978284358978
Nigga asked me what's my inspiration I said global warming,"{'wildlife': 0.3241046071052551, 'technology': 0.2488635629415512, 'politics': 0.22491270303726196, 'finance': 0.2021191567182541}",0.2488635629415512,0.22491270303726196,0.2021191567182541,0.3241046071052551,wildlife,0.3241046071052551
That's crazy that some politicians still don't believe in global warming.,"{'politics': 0.9868695735931396, 'wildlife': 0.005751086864620447, 'technology': 0.004989215172827244, 'finance': 0.002390163717791438}",0.004989215172827244,0.9868695735931396,0.002390163717791438,0.005751086864620447,politics,0.9868695735931396
@ANI_news I doubt this would work. Plus it added more to existing pollution levels and worsened global warming,"{'technology': 0.6836782097816467, 'politics': 0.1535048484802246, 'finance': 0.09103475511074066, 'wildlife': 0.07178220897912979}",0.6836782097816467,0.1535048484802246,0.09103475511074066,0.07178220897912979,technology,0.6836782097816467
Polar bears for global warming. Fish for water pollution. ,"{'wildlife': 0.9832184314727783, 'technology': 0.006941202096641064, 'politics': 0.005264939274638891, 'finance': 0.004575454164296389}",0.006941202096641064,0.005264939274638891,0.004575454164296389,0.9832184314727783,wildlife,0.9832184314727783
Americans are even less worried about Russia than climate change.,"{'politics': 0.3553498387336731, 'wildlife': 0.2566254436969757, 'technology': 0.23837810754776, 'finance': 0.14964659512043}",0.23837810754776,0.3553498387336731,0.14964659512043,0.2566254436969757,politics,0.3553498387336731
"#ClimateChange: For New York, climate change is an immediate existential threat.: ","{'politics': 0.7428379058837891, 'wildlife': 0.09811504930257797, 'technology': 0.08979759365320206, 'finance': 0.06924936175346375}",0.08979759365320206,0.7428379058837891,0.06924936175346375,0.09811504930257797,politics,0.7428379058837891
@LeoDiCaprio thank you for the eye opening documentary. If you want a real and true portrait of climate change watch #BeforeTheFlood NOW!!,"{'wildlife': 0.3489982783794403, 'technology': 0.32604584097862244, 'politics': 0.210557222366333, 'finance': 0.11439862847328186}",0.32604584097862244,0.210557222366333,0.11439862847328186,0.3489982783794403,wildlife,0.3489982783794403
"Polar vortex shifting due to climate change, extending winter, study finds
 ","{'wildlife': 0.37250152230262756, 'technology': 0.3037855625152588, 'politics': 0.17312119901180267, 'finance': 0.1505916565656662}",0.3037855625152588,0.17312119901180267,0.1505916565656662,0.37250152230262756,wildlife,0.37250152230262756
#SDG13 is a call to take urgent action to combat #climate change and its impacts. Join the movement:Ã¢â‚¬Â¦ ,"{'politics': 0.6545637249946594, 'technology': 0.1493215709924698, 'wildlife': 0.11746972054243088, 'finance': 0.0786450058221817}",0.1493215709924698,0.6545637249946594,0.0786450058221817,0.11746972054243088,politics,0.6545637249946594
@PDChina Its global warming..,"{'politics': 0.4972376227378845, 'technology': 0.18691140413284302, 'finance': 0.16145263612270355, 'wildlife': 0.15439827740192413}",0.18691140413284302,0.4972376227378845,0.16145263612270355,0.15439827740192413,politics,0.4972376227378845
I'm not even ready to watch Before the Flood bc it's gonna make me hella emotional &amp; angry at people for not caring about global warming,"{'politics': 0.3891391456127167, 'technology': 0.27819398045539856, 'wildlife': 0.2216939628124237, 'finance': 0.11097294837236404}",0.27819398045539856,0.3891391456127167,0.11097294837236404,0.2216939628124237,politics,0.3891391456127167
Watching Bill Nye the Science Guy special on climate change. One dude just leaves us 15 more years to survive. Doomed,"{'technology': 0.34162935614585876, 'wildlife': 0.30670177936553955, 'politics': 0.2154228687286377, 'finance': 0.1362459808588028}",0.34162935614585876,0.2154228687286377,0.1362459808588028,0.30670177936553955,technology,0.34162935614585876
Ã¢â‚¬Å“Will global warming help drive record election turnout?Ã¢â‚¬ï† by @climateprogress ,"{'politics': 0.8283528089523315, 'technology': 0.08212842047214508, 'wildlife': 0.05456816405057907, 'finance': 0.03495057672262192}",0.08212842047214508,0.8283528089523315,0.03495057672262192,0.05456816405057907,politics,0.8283528089523315
"Supreme Court, building on healthcare, climate change...#ButHillarysEmails","{'politics': 0.664690375328064, 'technology': 0.18990646302700043, 'finance': 0.08486929535865784, 'wildlife': 0.06053381785750389}",0.18990646302700043,0.664690375328064,0.08486929535865784,0.06053381785750389,politics,0.664690375328064
@NWSSeattle is this climate change or just weather?,"{'technology': 0.29916664958000183, 'wildlife': 0.2630341649055481, 'politics': 0.24874413013458252, 'finance': 0.18905507028102875}",0.29916664958000183,0.24874413013458252,0.18905507028102875,0.2630341649055481,technology,0.29916664958000183
#Halloween's ok but if you really wanna get scared watch @NatGeo's newÃ¢â‚¬â€¹ climate change doc with @LeoDiCaprioÃ¢â‚¬Â¦ ,"{'politics': 0.43147948384284973, 'wildlife': 0.2396354377269745, 'technology': 0.22387298941612244, 'finance': 0.10501200705766678}",0.22387298941612244,0.43147948384284973,0.10501200705766678,0.2396354377269745,politics,0.43147948384284973
Leo DiCaprio whining about his future kids not being able to see snow when the best way to stop climate change is to not have kids. Ã°Å¸Ëœâ€™,"{'politics': 0.5522868633270264, 'technology': 0.30040282011032104, 'wildlife': 0.08682882785797119, 'finance': 0.06048145890235901}",0.30040282011032104,0.5522868633270264,0.06048145890235901,0.08682882785797119,politics,0.5522868633270264
National GeographicÃ¢â‚¬â„¢s climate change documentary with Leonardo DiCaprio is now on YouTube  via #thenextweb,"{'technology': 0.3711017668247223, 'wildlife': 0.36641544103622437, 'politics': 0.16091351211071014, 'finance': 0.1015692725777626}",0.3711017668247223,0.16091351211071014,0.1015692725777626,0.36641544103622437,technology,0.3711017668247223
Glaciers for global warming ,"{'wildlife': 0.5014705657958984, 'technology': 0.24269023537635803, 'politics': 0.14359062910079956, 'finance': 0.11224857717752457}",0.24269023537635803,0.14359062910079956,0.11224857717752457,0.5014705657958984,wildlife,0.5014705657958984
"@inferillum @johnpodesta @ChadHGriffin sister, and his views on the pipelines, climate change issues is endgame for me. I can't do it.","{'politics': 0.8403965830802917, 'technology': 0.06208845600485802, 'wildlife': 0.05072394385933876, 'finance': 0.04679105058312416}",0.06208845600485802,0.8403965830802917,0.04679105058312416,0.05072394385933876,politics,0.8403965830802917
A must watch documentary on global warming. ,"{'technology': 0.3917050361633301, 'wildlife': 0.3260965943336487, 'politics': 0.1490449607372284, 'finance': 0.13315343856811523}",0.3917050361633301,0.1490449607372284,0.13315343856811523,0.3260965943336487,technology,0.3917050361633301
In the end of October CAREC experts on climate change and sustainable energy met with Nazarbayev UniversityÃ¢â‚¬â„¢s team ,"{'technology': 0.516838550567627, 'politics': 0.19303995370864868, 'wildlife': 0.17590785026550293, 'finance': 0.11421368271112442}",0.516838550567627,0.19303995370864868,0.11421368271112442,0.17590785026550293,technology,0.516838550567627
Highly recommend #BeforeTheFlood documentary on climate change for a truly terrifying wake up call this Halloween. ,"{'technology': 0.35563924908638, 'wildlife': 0.30114495754241943, 'politics': 0.18898849189281464, 'finance': 0.15422730147838593}",0.35563924908638,0.18898849189281464,0.15422730147838593,0.30114495754241943,technology,0.35563924908638
Top university stole millions from taxpayers by faking global warming research  #earthfirst ,"{'finance': 0.43049609661102295, 'politics': 0.31514275074005127, 'technology': 0.1910761445760727, 'wildlife': 0.06328500062227249}",0.1910761445760727,0.31514275074005127,0.43049609661102295,0.06328500062227249,finance,0.43049609661102295
Amplified plant turnover in response to climate change forecast by Late Quaternary records ,"{'technology': 0.4130840599536896, 'wildlife': 0.30524134635925293, 'finance': 0.1539473533630371, 'politics': 0.12772727012634277}",0.4130840599536896,0.12772727012634277,0.1539473533630371,0.30524134635925293,technology,0.4130840599536896
Recent pattern of cloud cover may have masked some global warming: ThereÃ¢â‚¬â„¢s a deceptively simple number at the... ,"{'technology': 0.4933176040649414, 'wildlife': 0.1883547604084015, 'finance': 0.1603066474199295, 'politics': 0.15802103281021118}",0.4933176040649414,0.15802103281021118,0.1603066474199295,0.1883547604084015,technology,0.4933176040649414
Recent pattern of cloud cover may have masked some global warming: ThereÃ¢â‚¬â„¢s a deceptively simple number at the... ,"{'technology': 0.4933176040649414, 'wildlife': 0.1883547604084015, 'finance': 0.1603066474199295, 'politics': 0.15802103281021118}",0.4933176040649414,0.15802103281021118,0.1603066474199295,0.1883547604084015,technology,0.4933176040649414
Keynote: Modeling impacts of climate change- what are information needs? Tim Carter Finnish Env Institute #SASAS2016 ,"{'technology': 0.6888507008552551, 'wildlife': 0.13539870083332062, 'finance': 0.09382704645395279, 'politics': 0.08192356675863266}",0.6888507008552551,0.08192356675863266,0.09382704645395279,0.13539870083332062,technology,0.6888507008552551
Soils help to combat and adapt to climate change by playing a key role in the carbon cycle  via @FAOKnowledge,"{'technology': 0.37474074959754944, 'wildlife': 0.27204036712646484, 'politics': 0.184740349650383, 'finance': 0.16847851872444153}",0.37474074959754944,0.184740349650383,0.16847851872444153,0.27204036712646484,technology,0.37474074959754944
Google:How Margaret Thatcher helped protect the world from climate change - CityMetric ,"{'technology': 0.7001805305480957, 'politics': 0.20620663464069366, 'wildlife': 0.059972066432237625, 'finance': 0.033640820533037186}",0.7001805305480957,0.20620663464069366,0.033640820533037186,0.059972066432237625,technology,0.7001805305480957
@andyserling That's right. Aqueduct has an indoor studio. With climate change we can expect more aberrations at Belmont in the future.,"{'technology': 0.5579176545143127, 'wildlife': 0.1897265911102295, 'finance': 0.12640011310577393, 'politics': 0.12595565617084503}",0.5579176545143127,0.12595565617084503,0.12640011310577393,0.1897265911102295,technology,0.5579176545143127
